West Coast Groundfish Slope/Shelf Bottom Trawl Survey data,,,,,,,,,,,
Age Composition Length- and Sex-based Tow Tallies,,,,,,,,,,,
sablefish,,,,,,,,,,,
Extracted: 5/5/2015,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Species Code,Species,Year,Project,INPFC Area,Min Depth (m),Max Depth (m),Length (cm),Number of Tows (Female),Number of Tows (Male),Number of Tows (Unsexed),Number of Tows (w/o respect to sex)
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,30,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,32,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,34,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,36,0,1,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,38,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,40,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,42,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,44,0,1,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,46,0,1,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,48,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,50,1,4,0,5
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,52,3,3,0,6
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,54,4,6,0,9
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,56,6,7,0,11
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,58,3,7,0,8
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,60,2,4,0,5
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,62,0,2,0,2
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,64,2,1,0,3
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,66,1,3,0,4
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,68,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,70,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,72,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,74,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,76,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,78,2,0,0,2
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,80,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,20,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,22,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,24,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,26,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,28,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,30,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,32,0,1,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,34,1,3,0,3
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,36,0,1,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,38,3,2,0,5
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,40,0,1,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,42,1,1,0,2
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,44,0,1,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,46,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,48,0,3,0,3
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,50,1,4,0,5
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,52,1,5,0,6
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,54,4,14,0,17
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,56,2,12,0,14
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,58,5,9,0,13
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,60,9,10,0,17
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,62,3,14,0,16
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,64,5,5,0,10
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,66,5,3,0,7
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,68,7,2,0,9
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,70,2,1,0,3
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,72,2,0,0,2
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,74,5,0,0,5
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,76,3,0,0,3
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,78,2,0,0,2
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,80,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,20,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,22,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,24,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,26,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,28,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,30,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,32,3,0,0,3
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,34,5,2,0,5
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,36,8,5,0,12
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,38,8,8,0,12
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,40,8,3,0,11
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,42,3,1,0,3
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,44,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,46,0,1,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,48,0,7,0,7
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,50,1,8,0,9
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,52,2,5,0,7
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,54,3,7,0,10
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,56,2,6,0,7
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,58,3,3,0,6
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,60,4,3,0,7
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,62,2,0,0,2
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,64,2,1,0,3
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,66,3,0,0,3
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,68,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,70,0,1,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,72,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,74,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,76,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,78,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,80,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,182.88,548.64,20,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,182.88,548.64,22,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,182.88,548.64,24,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,182.88,548.64,26,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,182.88,548.64,28,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,182.88,548.64,30,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,182.88,548.64,32,3,0,0,3
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,182.88,548.64,34,5,2,0,5
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,182.88,548.64,36,8,5,0,12
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,182.88,548.64,38,8,8,0,12
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,182.88,548.64,40,8,5,0,13
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,182.88,548.64,42,3,1,0,3
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,182.88,548.64,44,2,1,0,2
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,182.88,548.64,46,0,1,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,182.88,548.64,48,0,7,0,7
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,182.88,548.64,50,2,8,0,10
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,182.88,548.64,52,2,5,0,7
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,182.88,548.64,54,3,7,0,10
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,182.88,548.64,56,2,6,0,7
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,182.88,548.64,58,3,3,0,6
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,182.88,548.64,60,4,3,0,7
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,182.88,548.64,62,2,0,0,2
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,182.88,548.64,64,2,1,0,3
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,182.88,548.64,66,3,0,0,3
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,182.88,548.64,68,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,182.88,548.64,70,0,1,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,182.88,548.64,72,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,182.88,548.64,74,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,182.88,548.64,76,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,182.88,548.64,78,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,182.88,548.64,80,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,20,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Degs,182.88,548.64,20,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,22,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Degs,182.88,548.64,22,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,24,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Degs,182.88,548.64,24,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,26,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Degs,182.88,548.64,26,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,28,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Degs,182.88,548.64,28,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,30,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Degs,182.88,548.64,30,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,32,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Degs,182.88,548.64,32,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,34,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Degs,182.88,548.64,34,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,36,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Degs,182.88,548.64,36,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,38,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Degs,182.88,548.64,38,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,40,0,2,0,2
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Degs,182.88,548.64,40,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,42,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Degs,182.88,548.64,42,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,44,1,1,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Degs,182.88,548.64,44,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,46,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Degs,182.88,548.64,46,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,48,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Degs,182.88,548.64,48,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,50,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Degs,182.88,548.64,50,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,52,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Degs,182.88,548.64,52,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,54,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Degs,182.88,548.64,54,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,56,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Degs,182.88,548.64,56,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,58,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Degs,182.88,548.64,58,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,60,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Degs,182.88,548.64,60,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,62,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Degs,182.88,548.64,62,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,64,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Degs,182.88,548.64,64,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,66,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Degs,182.88,548.64,66,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,68,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Degs,182.88,548.64,68,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,70,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Degs,182.88,548.64,70,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,72,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Degs,182.88,548.64,72,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,74,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Degs,182.88,548.64,74,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,76,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Degs,182.88,548.64,76,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,78,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Degs,182.88,548.64,78,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,80,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,32To34Degs,182.88,548.64,80,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,20,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,22,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,24,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,26,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,28,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,30,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,32,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,34,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,36,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,38,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,40,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,42,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,44,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,46,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,48,0,1,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,50,0,3,0,3
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,52,0,5,0,5
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,54,0,6,0,6
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,56,0,5,0,5
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,58,4,5,0,8
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,60,2,1,0,3
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,62,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,64,1,1,0,2
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,66,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,68,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,70,0,1,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,72,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,74,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,76,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,78,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,80,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,20,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,22,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,24,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,26,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,28,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,30,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,32,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,34,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,36,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,38,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,40,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,42,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,44,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,46,0,0,0,0
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,48,0,4,0,4
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,50,1,7,0,8
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,52,3,10,0,13
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,54,0,10,0,10
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,56,5,8,0,10
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,58,4,4,0,7
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,60,3,2,0,4
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,62,2,0,0,2
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,64,0,0,0,0
