West Coast Groundfish Slope/Shelf Bottom Trawl Survey data,,,,,,,,,,,
Age Composition Length- and Sex-based Tow Tallies,,,,,,,,,,,
sablefish,,,,,,,,,,,
Extracted: 5/5/2015,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Species Code,Species,Year,Project,INPFC Area,Min Depth (m),Max Depth (m),Length (cm),Number of Tows (Female),Number of Tows (Male),Number of Tows (Unsexed),Number of Tows (w/o respect to sex)
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,55,1,0,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,57,1,0,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,58,1,0,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,59,1,0,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,69,1,0,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,25,0,0,1,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,28,0,0,1,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,51,0,1,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,52,0,2,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,53,0,2,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,54,0,7,0,7
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,55,0,4,0,4
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,56,1,1,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,57,0,3,0,3
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,58,0,5,0,5
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,59,1,1,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,60,0,1,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,61,1,1,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,62,1,1,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,65,2,0,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,66,1,1,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,75,1,0,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,78,1,0,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,47,0,1,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,48,2,1,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,49,0,4,0,4
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,50,0,3,0,3
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,51,1,3,0,4
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,52,0,5,0,5
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,53,1,6,0,6
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,54,2,5,0,6
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,55,2,3,0,5
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,56,6,4,0,10
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,57,1,5,0,6
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,58,5,4,0,9
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,59,4,1,0,5
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,60,2,1,0,3
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,61,1,1,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,62,1,1,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,64,3,0,0,3
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,65,1,1,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,66,2,0,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,68,2,0,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,69,1,0,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,73,2,0,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,74,1,0,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,46,1,3,0,4
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,47,0,1,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,48,0,6,0,6
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,49,2,6,0,8
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,50,0,8,0,8
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,51,3,8,0,10
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,52,3,11,0,13
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,53,5,6,0,11
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,54,9,7,0,12
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,55,0,6,0,6
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,56,4,2,0,6
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,57,5,5,0,10
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,58,2,3,0,5
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,59,2,0,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,60,1,2,0,3
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,61,4,1,0,5
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,62,1,0,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,63,1,0,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,64,2,0,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,65,0,1,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,66,1,0,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,69,1,0,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,72,2,0,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,75,1,0,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,548.64,900,49,0,1,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,548.64,900,52,0,1,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,548.64,900,53,0,1,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,548.64,900,55,1,1,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,548.64,900,61,1,0,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,548.64,900,62,1,0,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,548.64,900,63,1,0,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,548.64,900,64,1,0,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,49,0,1,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,51,0,1,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,52,0,2,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,53,0,3,0,3
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,54,0,3,0,3
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,55,0,5,0,5
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,56,1,1,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,57,0,2,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,58,2,5,0,7
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,59,1,3,0,4
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,60,5,2,0,7
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,61,2,1,0,3
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,62,1,1,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,63,2,1,0,3
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,65,1,2,0,3
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,66,0,1,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,67,1,1,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,68,2,0,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,70,2,3,0,5
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,71,1,0,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,72,2,0,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,73,1,0,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,49,0,1,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,50,0,1,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,53,0,2,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,54,0,3,0,3
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,55,1,3,0,4
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,56,1,2,0,3
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,57,1,1,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,58,4,4,0,6
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,59,1,7,0,8
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,60,4,3,0,6
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,61,4,2,0,6
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,62,3,0,0,3
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,63,8,4,0,11
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,64,4,0,0,4
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,65,6,2,0,7
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,66,4,0,0,4
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,67,1,0,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,68,3,1,0,4
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,69,0,1,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,71,2,0,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,72,3,0,0,3
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,73,1,0,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,81,0,1,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,84,1,0,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,47,1,2,0,3
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,48,0,2,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,49,0,2,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,50,0,1,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,51,1,1,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,52,1,4,0,5
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,53,1,5,0,6
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,54,1,4,0,4
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,55,2,3,0,4
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,56,1,4,0,5
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,57,1,6,0,7
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,58,4,2,0,6
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,59,2,3,0,5
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,60,2,7,0,8
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,61,3,6,0,9
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,62,1,2,0,3
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,63,3,2,0,5
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,64,3,1,0,4
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,65,2,0,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,66,1,0,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,67,1,0,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,68,1,0,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,69,1,0,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,82,1,0,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,49,0,1,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,51,1,1,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,54,1,2,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,55,1,1,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,56,1,1,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,57,1,1,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,60,2,0,0,2
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,61,0,1,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,62,1,0,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,63,1,0,0,1
20510,sablefish,2008,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,72,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,29,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,30,0,1,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,31,1,1,0,2
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,32,1,3,0,4
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,33,4,3,0,6
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,34,6,4,0,10
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,35,5,2,0,7
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,36,3,3,0,6
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,37,7,4,0,11
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,38,8,8,0,14
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,39,6,6,0,11
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,40,3,4,0,6
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,41,1,2,0,3
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,42,1,1,0,2
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,46,0,1,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,48,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,49,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,52,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,54,0,1,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,55,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,64,1,1,0,2
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,69,2,0,0,2
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,73,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,74,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,75,2,0,0,2
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,76,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,28,0,0,1,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,29,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,30,2,1,1,3
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,31,1,1,0,2
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,32,5,5,0,7
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,33,3,8,1,10
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,34,5,7,0,11
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,35,7,4,0,11
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,36,4,3,0,6
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,37,3,9,0,10
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,38,4,1,0,5
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,39,4,3,0,7
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,40,2,0,0,2
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,41,1,1,0,2
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,43,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,44,0,1,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,53,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,60,0,1,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,64,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,65,0,1,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,20,1,0,1,2
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,21,2,0,0,2
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,23,3,2,0,5
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,24,1,4,0,4
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,25,0,1,1,2
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,26,1,4,0,5
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,27,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,29,0,2,0,2
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,30,0,1,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,31,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,32,2,5,0,6
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,33,3,3,0,5
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,34,2,3,0,4
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,35,2,5,0,6
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,36,1,1,0,2
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,37,0,2,0,2
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,38,3,1,0,4
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,39,1,1,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,40,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,37,0,1,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,40,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,42,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,44,0,1,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,46,0,1,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,50,1,0,0,1
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,51,0,4,0,4
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,52,2,0,0,2
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,53,1,3,0,4
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,54,3,3,0,6
20510,sablefish,2009,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,55,1,4,0,5
