Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010066,6/13/2009,43.74847521,-124.7661472,Gear Track Midpoint,537.4,Bottom Depth,0.2983,1.590741097,2.65,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010067,6/13/2009,43.77822413,-124.6222688,Gear Track Midpoint,305.1,Bottom Depth,0.2683,1.447972068,82.05,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010068,6/13/2009,43.65206604,-124.5683927,Gear Start Haulback,210.6,Bottom Depth,0.2683,1.500767796,26.1,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010070,6/14/2009,43.58094719,-124.7564404,Gear Start Haulback,638.3,Bottom Depth,0.26,1.575905524,1.6,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010071,6/14/2009,43.5266335,-124.8878045,Gear Track Midpoint,697.8,Bottom Depth,0.2783,1.8664553,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010072,6/14/2009,43.44558833,-124.828515,Vessel Track Midpoint,542.3,Bottom Depth,0.2683,1.657959099,15.5,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010073,6/14/2009,43.40523167,-124.7862825,Vessel Track Midpoint,535.6,Bottom Depth,0.28,1.712132431,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010074,6/16/2009,43.15708803,-124.7446372,Gear Track Midpoint,292.3,Bottom Depth,0.2767,1.542296859,14.75,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010075,6/16/2009,43.08710824,-124.9038744,Gear Start Haulback,496.6,Bottom Depth,0.26,1.48006742,24.55,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010076,6/16/2009,43.0348006,-124.990214,Gear Track Midpoint,1023.4,Bottom Depth,0.2717,1.706643136,5.35,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010077,6/16/2009,42.95775405,-124.6692499,Gear Track Midpoint,115.8,Bottom Depth,0.2683,1.404792383,203.25,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010078,6/17/2009,42.768699,-124.6959424,Gear Track Midpoint,149.8,Bottom Depth,0.2733,1.589282913,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010079,6/17/2009,42.66271058,-124.8648038,Gear Start Haulback,646.8,Bottom Depth,0.265,1.473994369,76.05,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010080,6/17/2009,42.61326053,-124.6795558,Gear Track Midpoint,153.1,Bottom Depth,0.27,1.560202298,3.2,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010081,6/17/2009,42.63406167,-124.5299675,Vessel Track Midpoint,86.7,Bottom Depth,0.26,1.52750052,0.55,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010082,6/17/2009,42.37489533,-124.7956786,Gear Track Midpoint,655,Bottom Depth,0.27,1.474841255,24.4,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010083,6/18/2009,42.16765209,-124.5381595,Gear Track Midpoint,139.7,Bottom Depth,0.275,1.688045887,7.05,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010084,6/18/2009,41.96974412,-124.5782264,Gear Track Midpoint,191.3,Bottom Depth,0.2667,1.517896646,38.5,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010085,6/18/2009,41.73885035,-124.6372317,Gear Track Midpoint,692.6,Bottom Depth,0.3217,2.060766871,18.3,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010086,6/18/2009,41.57541978,-124.5514835,Gear Track Midpoint,580.4,Bottom Depth,0.2833,1.761749052,5.45,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010087,6/19/2009,41.62030259,-124.4887478,Gear Track Midpoint,250.6,Bottom Depth,0.29,1.732742796,63.9,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010088,6/19/2009,41.72226032,-124.3551397,Gear Start Haulback,87.4,Bottom Depth,0.275,1.568111082,30.3,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010089,6/24/2009,41.52385292,-124.4149108,Vessel Track Midpoint,110.3,Bottom Depth,0.2733,1.544958756,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010090,6/24/2009,41.48832407,-124.4890986,Gear Track Midpoint,195.6,Bottom Depth,0.2867,1.906087027,16.25,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010091,6/24/2009,41.40649091,-124.77785,Gear Start Haulback,1047.4,Bottom Depth,0.2867,1.405257144,20.2,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010092,6/24/2009,41.07847239,-124.8149266,Gear Track Midpoint,1111.9,Bottom Depth,0.28,1.573898837,14.8,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010093,6/25/2009,41.09483121,-124.5684214,Gear Track Midpoint,893.5,Bottom Depth,0.34,1.849139854,9.65,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010094,6/25/2009,41.21527392,-124.4212247,Gear Track Midpoint,484.1,Bottom Depth,0.285,1.730947928,20.4,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010095,6/25/2009,41.07668537,-124.3642016,Gear Start Haulback,209.3,Bottom Depth,0.2867,1.656445843,14.1,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010096,6/25/2009,41.09593328,-124.2810184,Gear Start Haulback,95,Bottom Depth,0.2717,1.613328703,3.9,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010097,6/30/2009,40.94284216,-124.4574245,Gear Start Haulback,412.8,Bottom Depth,0.3064,1.805631363,26.35,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010098,6/30/2009,40.90902114,-124.5287175,Gear Track Midpoint,515,Bottom Depth,0.2867,1.995866344,5.9,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010099,6/30/2009,40.686445,-124.4399263,Vessel Track Midpoint,63,Bottom Depth,0.2742,1.423902067,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010100,6/30/2009,40.12026061,-124.3875379,Gear Start Haulback,506.2,Bottom Depth,0.2833,1.718481355,15.25,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010101,7/1/2009,39.85697688,-124.2662871,Gear Track Midpoint,981.6,Bottom Depth,0.295,1.786380924,78.9,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010102,7/1/2009,39.74095,-124.0109652,Gear Start Haulback,169.8,Bottom Depth,0.2867,1.766780319,3.7,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010103,7/1/2009,39.67711061,-123.9144818,Gear Start Haulback,130.5,Bottom Depth,0.2767,1.726142633,1.1,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2009,1,Ms. Julie,200903010104,7/1/2009,39.61476818,-123.886,Gear Track Midpoint,122.1,Bottom Depth,0.2833,1.754966122,10.1,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
